변환,원자료
2022-07-08,"1,297.50"
2022-07-11,"1,297"
2022-07-12,"1,311"
2022-07-13,"1,307.50"
2022-07-14,"1,306.50"
2022-07-15,"1,318"
2022-07-18,"1,318.30"
2022-07-19,"1,318"
2022-07-20,"1,307"
2022-07-21,"1,313"
2022-07-22,"1,307.30"
2022-07-25,"1,313.50"
2022-07-26,"1,312"
2022-07-27,"1,311"
2022-07-28,"1,306"
2022-07-29,"1,295.50"
2022-08-01,"1,304"
2022-08-02,"1,309"
2022-08-03,"1,315"
2022-08-04,"1,308.20"
2022-08-05,"1,303.50"
2022-08-08,"1,305"
2022-08-09,"1,302"
2022-08-10,"1,308"
2022-08-11,"1,297"
2022-08-12,"1,307"
2022-08-16,"1,312"
2022-08-17,"1,310"
2022-08-18,"1,315"
2022-08-19,"1,326"
2022-08-22,"1,335.50"
2022-08-23,"1,341.80"
2022-08-24,"1,339.50"
2022-08-25,"1,341.50"
2022-08-26,"1,335"
2022-08-29,"1,342.50"
2022-08-30,"1,346"
2022-08-31,"1,350"
2022-09-01,"1,342"
2022-09-02,"1,356"
2022-09-05,"1,365"
2022-09-06,"1,369"
2022-09-07,"1,377"
2022-09-08,"1,375.50"
2022-09-13,"1,375"
2022-09-14,"1,393"
2022-09-15,"1,391"
2022-09-16,"1,399"
2022-09-19,"1,385"
2022-09-20,"1,390"
2022-09-21,"1,389"
2022-09-22,"1,398"
2022-09-23,"1,405"
2022-09-26,"1,419"
2022-09-27,"1,428"
2022-09-28,"1,425.50"
2022-09-29,"1,424.50"
2022-09-30,"1,430.50"
2022-10-04,"1,428"
2022-10-05,"1,417"
2022-10-06,"1,416.50"
2022-10-07,"1,409"
2022-10-11,"1,428"
2022-10-12,"1,430"
2022-10-13,"1,424.50"
2022-10-14,"1,431.50"
2022-10-17,"1,440.90"
2022-10-18,"1,430"
2022-10-19,"1,424"
2022-10-20,"1,435.40"
2022-10-21,"1,432.40"
2022-10-24,"1,430"
2022-10-25,"1,444"
2022-10-26,"1,428.50"
2022-10-27,"1,413.50"
2022-10-28,"1,423"
2022-10-31,"1,423"
2022-11-01,"1,428.50"
2022-11-02,"1,420"
2022-11-03,"1,425.30"
2022-11-04,"1,426"
2022-11-07,"1,411"
2022-11-08,"1,394"
2022-11-09,"1,376"
2022-11-10,"1,370.50"
2022-11-11,"1,347.50"
2022-11-14,"1,316"
2022-11-15,"1,326"
2022-11-16,"1,316"
2022-11-17,"1,336"
2022-11-18,"1,345"
2022-11-21,"1,342"
2022-11-22,"1,361"
2022-11-23,"1,351"
2022-11-24,"1,337.50"
2022-11-25,"1,327"
2022-11-28,"1,336"
2022-11-29,"1,340"
2022-11-30,"1,329"
2022-12-01,"1,301"
2022-12-02,"1,303.50"
2022-12-05,"1,297"
2022-12-06,"1,304.20"
2022-12-07,"1,322"
2022-12-08,"1,316.50"
2022-12-09,"1,318"
2022-12-12,"1,305.80"
2022-12-13,"1,305"
2022-12-14,"1,292"
2022-12-15,"1,298.50"
2022-12-16,"1,319"
2022-12-19,"1,310.50"
2022-12-20,"1,304.50"
2022-12-21,"1,286"
2022-12-22,"1,285"
2022-12-23,"1,285"
2022-12-26,"1,276"
2022-12-27,"1,273"
2022-12-28,"1,271.50"
2022-12-29,"1,270"
2022-12-30,
2023-01-02,"1,261"
2023-01-03,"1,270"
2023-01-04,"1,280.50"
2023-01-05,"1,271"
2023-01-06,"1,274.30"
2023-01-09,"1,255"
2023-01-10,"1,239"
2023-01-11,"1,241.50"
2023-01-12,"1,242"
2023-01-13,"1,238"
2023-01-16,"1,238"
2023-01-17,"1,240"
2023-01-18,"1,239"
2023-01-19,"1,236.20"
2023-01-20,"1,236"
2023-01-25,"1,233"
2023-01-26,"1,232"
2023-01-27,"1,231.50"
2023-01-30,"1,229.90"
2023-01-31,"1,232.50"
2023-02-01,"1,232"
2023-02-02,"1,220"
2023-02-03,"1,225"
2023-02-06,"1,247.50"
2023-02-07,"1,261.50"
2023-02-08,"1,254.50"
2023-02-09,"1,261.50"
2023-02-10,"1,264.50"
2023-02-13,"1,267.90"
2023-02-14,"1,273"
2023-02-15,"1,273"
2023-02-16,"1,283"
2023-02-17,"1,291.90"
2023-02-20,"1,298"
2023-02-21,"1,296.70"
2023-02-22,"1,306.20"
2023-02-23,"1,303.50"
2023-02-24,"1,297.50"
2023-02-27,"1,315"
2023-02-28,"1,318"
2023-03-02,"1,306.50"
2023-03-03,"1,311.50"
2023-03-06,"1,298"
2023-03-07,"1,299"
2023-03-08,"1,317.20"
2023-03-09,"1,317"
2023-03-10,"1,325.50"
2023-03-13,"1,317"
2023-03-14,"1,298.10"
2023-03-15,"1,305"
2023-03-16,"1,314"
2023-03-17,"1,301"
2023-03-20,"1,302"
2023-03-21,"1,305.20"
2023-03-22,"1,304"
2023-03-23,"1,298"
2023-03-24,"1,287.20"
2023-03-27,"1,294.50"
2023-03-28,"1,297"
2023-03-29,"1,296.60"
2023-03-30,"1,310.20"
2023-03-31,"1,296.70"
2023-04-03,"1,306.20"
2023-04-04,"1,309.80"
2023-04-05,"1,313"
2023-04-06,"1,316.50"
2023-04-07,"1,317.90"
2023-04-10,"1,316.50"
2023-04-11,"1,320"
2023-04-12,"1,322.50"
2023-04-13,"1,323"
2023-04-14,"1,303.50"
2023-04-17,"1,305"
2023-04-18,"1,318.50"
2023-04-19,"1,318.40"
2023-04-20,"1,329.50"
2023-04-21,"1,324"
2023-04-24,"1,332.50"
2023-04-25,"1,331.50"
2023-04-26,"1,339.10"
2023-04-27,"1,338"
2023-04-28,"1,339"
2023-05-02,"1,342.20"
2023-05-03,"1,341"
2023-05-04,"1,335"
2023-05-08,"1,320"
2023-05-09,"1,322.40"
2023-05-10,"1,324.60"
2023-05-11,"1,317.40"
2023-05-12,"1,331"
2023-05-15,"1,340.10"
2023-05-16,"1,335"
2023-05-17,"1,342"
2023-05-18,"1,335"
2023-05-19,"1,335.50"
2023-05-22,"1,326"
2023-05-23,"1,314"
2023-05-24,"1,319"
2023-05-25,"1,319"
2023-05-26,"1,329.50"
2023-05-30,"1,323"
2023-05-31,"1,321"
2023-06-01,"1,321"
2023-06-02,"1,313"
2023-06-05,"1,307"
2023-06-07,"1,299"
2023-06-08,"1,307.60"
2023-06-09,"1,297.40"
2023-06-12,"1,290"
2023-06-13,"1,283"
2023-06-14,"1,270"
2023-06-15,"1,274.20"
2023-06-16,"1,271.50"
2023-06-19,"1,278"
2023-06-20,"1,283"
2023-06-21,"1,287.50"
2023-06-22,"1,288.40"
2023-06-23,"1,300.50"
2023-06-26,"1,308"
2023-06-27,"1,307"
2023-06-28,"1,299.60"
2023-06-29,"1,310.50"
2023-06-30,"1,321.90"
2023-07-03,"1,314.70"
2023-07-04,"1,307.50"
2023-07-05,"1,298"
2023-07-06,"1,304.50"
2023-07-07,"1,308"
2023-07-10,"1,299"
2023-07-11,"1,300"
2023-07-12,"1,292"
2023-07-13,"1,275"
2023-07-14,"1,268"
2023-07-17,"1,270"
2023-07-18,"1,266.60"
2023-07-19,"1,267"
2023-07-20,"1,267.50"
2023-07-21,"1,280"
2023-07-24,"1,288"
2023-07-25,"1,281"
2023-07-26,"1,278"
2023-07-27,"1,271.10"
2023-07-28,"1,285"
2023-07-31,"1,277"
2023-08-01,"1,276.20"
2023-08-02,"1,287.50"
2023-08-03,"1,299"
2023-08-04,"1,297.50"
2023-08-07,"1,306.60"
2023-08-08,"1,306.50"
2023-08-09,"1,317.50"
2023-08-10,"1,315.70"
2023-08-11,"1,319"
2023-08-14,"1,331"
2023-08-16,"1,340"
2023-08-17,"1,342.50"
2023-08-18,"1,340"
2023-08-21,"1,340"
2023-08-22,"1,340"
2023-08-23,"1,340.90"
2023-08-24,"1,329"
2023-08-25,"1,328.50"
2023-08-28,"1,324"
2023-08-29,"1,323"
2023-08-30,"1,319"
2023-08-31,"1,322"
2023-09-01,"1,325"
2023-09-04,"1,320.50"
2023-09-05,"1,319.50"
2023-09-06,"1,332.50"
2023-09-07,"1,332.60"
2023-09-08,"1,332.50"
2023-09-11,"1,334.30"
2023-09-12,"1,325.60"
2023-09-13,"1,327"
2023-09-14,"1,328"
2023-09-15,"1,330.20"
2023-09-18,"1,328.60"
2023-09-19,"1,324"
2023-09-20,"1,328.20"
2023-09-21,"1,332.50"
2023-09-22,"1,341"
2023-09-25,"1,335.50"
2023-09-26,"1,339.80"
2023-09-27,"1,355"
2023-10-04,"1,360"
2023-10-05,"1,353"
2023-10-06,"1,345.60"
2023-10-10,"1,348.40"
2023-10-11,"1,344"
2023-10-12,"1,340"
2023-10-13,"1,349"
2023-10-16,"1,352.50"
2023-10-17,"1,348.50"
2023-10-18,"1,355"
2023-10-19,"1,356"
2023-10-20,"1,357"
2023-10-23,"1,350.50"
2023-10-24,"1,345"
2023-10-25,"1,344"
2023-10-26,"1,353.40"
2023-10-27,"1,353.70"
2023-10-30,"1,356.70"
2023-10-31,"1,347.90"
2023-11-01,"1,353"
2023-11-02,"1,348.50"
2023-11-03,"1,335"
2023-11-06,"1,308"
2023-11-07,"1,300"
2023-11-08,"1,306"
2023-11-09,"1,309"
2023-11-10,"1,318.40"
2023-11-13,"1,318"
2023-11-14,"1,320"
2023-11-15,"1,307"
2023-11-16,"1,306"
2023-11-17,"1,293"
2023-11-20,"1,296"
2023-11-21,"1,288"
2023-11-22,"1,295.20"
2023-11-23,"1,302.40"
2023-11-24,"1,301"
2023-11-27,"1,303.90"
2023-11-28,"1,297.80"
2023-11-29,"1,288"
2023-11-30,"1,290.50"
2023-12-01,"1,300"
2023-12-04,"1,296.40"
2023-12-05,"1,309.60"
2023-12-06,"1,314"
2023-12-07,"1,316"
2023-12-08,"1,316"
2023-12-11,"1,316"
2023-12-12,"1,316"
2023-12-13,"1,311.90"
2023-12-14,"1,296"
2023-12-15,"1,291"
2023-12-18,"1,303"
2023-12-19,"1,302.50"
2023-12-20,"1,302"
2023-12-21,"1,303"
2023-12-22,"1,298.30"
2023-12-26,"1,299"
2023-12-27,"1,295.80"
2023-12-28,"1,294"
2023-12-29,
2024-01-02,"1,293"
2024-01-03,"1,311"
2024-01-04,"1,310.50"
2024-01-05,"1,313"
2024-01-08,"1,314"
2024-01-09,"1,312"
2024-01-10,"1,319.70"
2024-01-11,"1,319"
2024-01-12,"1,313"
2024-01-15,"1,313.50"
2024-01-16,"1,321"
2024-01-17,"1,338"
2024-01-18,"1,345"
2024-01-19,"1,338"
2024-01-22,"1,333.20"
2024-01-23,"1,339.80"
2024-01-24,"1,337.80"
2024-01-25,"1,334"
2024-01-26,"1,337.80"
2024-01-29,"1,338.50"
2024-01-30,"1,334.50"
2024-01-31,"1,331"
2024-02-01,"1,335"
2024-02-02,"1,328.90"
2024-02-05,"1,337"
2024-02-06,"1,334.40"
2024-02-07,"1,326"
2024-02-08,"1,327.40"
2024-02-13,"1,329.80"
2024-02-14,"1,340"
2024-02-15,"1,332"
2024-02-16,"1,329"
2024-02-19,"1,333.50"
2024-02-20,"1,336.10"
2024-02-21,"1,334"
2024-02-22,"1,333"
2024-02-23,"1,327.70"
2024-02-26,"1,330"
2024-02-27,"1,332"
2024-02-28,"1,332"
2024-02-29,"1,336.80"
2024-03-04,"1,331.50"
2024-03-05,"1,332.20"
2024-03-06,"1,335.70"
2024-03-07,"1,330.80"
2024-03-08,"1,325"
2024-03-11,"1,317"
2024-03-12,"1,311"
2024-03-13,"1,312.40"
2024-03-14,"1,314.20"
2024-03-15,"1,324.20"
2024-03-18,"1,331"
2024-03-19,"1,337"
2024-03-20,"1,338.50"
2024-03-21,"1,329.50"
2024-03-22,"1,333"
2024-03-25,"1,343.80"
2024-03-26,"1,339.50"
2024-03-27,"1,343.80"
2024-03-28,"1,350.60"
2024-03-29,"1,349.70"
2024-04-01,"1,344"
2024-04-02,"1,354.70"
2024-04-03,"1,351"
2024-04-04,"1,343.50"
2024-04-05,"1,352"
2024-04-08,"1,354"
2024-04-09,"1,353"
2024-04-11,"1,365"
2024-04-12,"1,367.70"
2024-04-15,"1,382"
2024-04-16,"1,389.90"
2024-04-17,"1,390"
2024-04-18,"1,380"
2024-04-19,"1,381"
2024-04-22,"1,376"
2024-04-23,"1,378.90"
2024-04-24,"1,372"
2024-04-25,"1,376.20"
2024-04-26,"1,373.50"
2024-04-29,"1,379"
2024-04-30,"1,375"
2024-05-02,"1,378.20"
2024-05-03,"1,368"
2024-05-07,"1,356.50"
2024-05-08,"1,360.10"
2024-05-09,"1,365"
2024-05-10,"1,366.10"
2024-05-13,"1,370.90"
2024-05-14,"1,367.40"
2024-05-16,"1,353.80"
2024-05-17,"1,351.60"
2024-05-20,"1,354"
2024-05-21,"1,361"
2024-05-22,"1,364.30"
2024-05-23,"1,366.90"
2024-05-24,"1,369"
2024-05-27,"1,366"
2024-05-28,"1,360.80"
2024-05-29,"1,366"
2024-05-30,"1,371.80"
2024-05-31,"1,378"
2024-06-03,"1,382"
2024-06-04,"1,371.70"
2024-06-05,"1,374"
2024-06-07,"1,367.50"
2024-06-10,"1,379.50"
2024-06-11,"1,375.50"
2024-06-12,"1,379.20"
2024-06-13,"1,370"
2024-06-14,"1,376.30"
2024-06-17,"1,383"
2024-06-18,"1,379.20"
2024-06-19,"1,379.50"
2024-06-20,"1,382.50"
2024-06-21,"1,392"
2024-06-24,"1,390"
2024-06-25,"1,387.20"
2024-06-26,"1,391.50"
2024-06-27,"1,394.40"
2024-06-28,"1,386.60"
2024-07-01,"1,382"
2024-07-02,"1,384.50"
2024-07-03,"1,386"
2024-07-04,"1,385.60"
2024-07-05,"1,380.10"
2024-07-08,"1,376.10"
2024-07-09,"1,381.30"
2024-07-10,"1,384"
2024-07-11,"1,381.90"
2024-07-12,"1,372"
2024-07-15,"1,377"
2024-07-16,"1,384"
2024-07-17,"1,383"
2024-07-18,"1,379"
2024-07-19,"1,385.50"
2024-07-22,"1,388"
2024-07-23,"1,389"
2024-07-24,"1,387"
2024-07-25,"1,384.20"
2024-07-26,"1,383.50"
2024-07-29,"1,385.50"
2024-07-30,"1,382"
2024-07-31,"1,384.50"
2024-08-01,"1,368"
2024-08-02,"1,372"
2024-08-05,"1,359"
2024-08-06,"1,370"
2024-08-07,"1,375.90"
2024-08-08,"1,376"
2024-08-09,"1,374.30"
2024-08-12,"1,365.50"
2024-08-13,"1,371.40"
2024-08-14,"1,363"
2024-08-16,"1,365"
2024-08-19,"1,350.90"
2024-08-20,"1,331.80"
2024-08-21,"1,330"
2024-08-22,"1,333.60"
2024-08-23,"1,341.30"
2024-08-26,"1,325"
2024-08-27,"1,328"
2024-08-28,"1,328.50"
2024-08-29,"1,338"
2024-08-30,"1,333"
2024-09-02,"1,337.50"
2024-09-03,"1,338"
2024-09-04,"1,343.20"
2024-09-05,"1,335.50"
2024-09-06,"1,334.20"
2024-09-09,"1,337"
2024-09-10,"1,342.10"
2024-09-11,"1,344"
2024-09-12,"1,340.50"
2024-09-13,"1,336.90"
2024-09-19,"1,329"
2024-09-20,"1,327.60"
2024-09-23,"1,333"
2024-09-24,"1,333.60"
2024-09-25,"1,325"
2024-09-26,"1,336"
2024-09-27,"1,317.70"
2024-09-30,"1,310.90"
2024-10-02,"1,323.80"
2024-10-04,"1,332.50"
2024-10-07,"1,346.30"
2024-10-08,"1,346.80"
2024-10-10,"1,349"
2024-10-11,"1,351"
2024-10-14,"1,352"
2024-10-15,"1,357"
2024-10-16,"1,364.50"
2024-10-17,"1,364.50"
2024-10-18,"1,371.50"
2024-10-21,"1,369.60"
2024-10-22,"1,379.10"
2024-10-23,"1,380.30"
2024-10-24,"1,382"
2024-10-25,"1,379.80"
2024-10-28,"1,390.50"
2024-10-29,"1,383"
2024-10-30,"1,385"
2024-10-31,"1,381"
2024-11-01,"1,375.50"
