snapped_at,market_cap,total_volume
1.55097E+12,1.4053E+11,2.18778E+10
1.55105E+12,1.26946E+11,3.13637E+10
1.55114E+12,1.30017E+11,2.4655E+10
1.55123E+12,1.28958E+11,1.75647E+10
1.55131E+12,1.28983E+11,2.04959E+10
1.5514E+12,1.28991E+11,2.10416E+10
1.55148E+12,1.29617E+11,1.53221E+10
1.55157E+12,1.29302E+11,1.58999E+10
1.55166E+12,1.28474E+11,1.79698E+10
1.55174E+12,1.24837E+11,2.03368E+10
1.55183E+12,1.3141E+11,2.8093E+10
1.55192E+12,1.32095E+11,2.57727E+10
1.552E+12,1.32585E+11,2.45326E+10
1.55209E+12,1.31365E+11,2.36315E+10
1.55218E+12,1.34762E+11,2.57089E+10
1.55226E+12,1.34401E+11,2.41047E+10
1.55235E+12,1.32013E+11,2.46235E+10
1.55244E+12,1.33632E+11,2.71874E+10
1.55252E+12,1.3311E+11,2.42752E+10
1.55261E+12,1.33655E+11,2.50909E+10
1.55269E+12,1.37555E+11,2.52552E+10
1.55278E+12,1.40918E+11,3.13553E+10
1.55287E+12,1.39263E+11,1.93052E+10
1.55295E+12,1.39483E+11,3.31305E+10
1.55304E+12,1.40514E+11,2.83588E+10
1.55313E+12,1.41812E+11,3.10202E+10
1.55321E+12,1.39078E+11,3.27007E+10
1.5533E+12,1.40253E+11,2.89201E+10
1.55339E+12,1.41328E+11,3.01453E+10
1.55347E+12,1.40719E+11,3.14077E+10
1.55356E+12,1.38449E+11,3.297E+10
1.55364E+12,1.38556E+11,3.69811E+10
1.55373E+12,1.43607E+11,5.0607E+10
1.55382E+12,1.42934E+11,4.53354E+10
1.5539E+12,1.45766E+11,4.8491E+10
1.55399E+12,1.45633E+11,3.8919E+10
1.55408E+12,1.46273E+11,3.13384E+10
1.55416E+12,1.47629E+11,3.59578E+10
1.55425E+12,1.71232E+11,6.4598E+10
1.55434E+12,1.73274E+11,7.70955E+10
1.55442E+12,1.71264E+11,6.49011E+10
1.55451E+12,1.77579E+11,4.99517E+10
1.5546E+12,1.78239E+11,4.94026E+10
1.55468E+12,1.82999E+11,5.49203E+10
1.55477E+12,1.84369E+11,5.45309E+10
1.55485E+12,1.80587E+11,4.17792E+10
1.55494E+12,1.84291E+11,4.32829E+10
1.55503E+12,1.72752E+11,4.6398E+10
1.55511E+12,1.739E+11,3.62621E+10
1.5552E+12,1.73546E+11,2.95924E+10
1.55529E+12,1.77033E+11,2.9837E+10
1.55537E+12,1.72492E+11,3.42317E+10
1.55546E+12,1.77843E+11,3.18993E+10
1.55555E+12,1.78071E+11,3.27266E+10
1.55563E+12,1.812E+11,3.59462E+10
1.55572E+12,1.81202E+11,3.59134E+10
1.5558E+12,1.81655E+11,3.38773E+10
1.55589E+12,1.79061E+11,3.66634E+10
1.55598E+12,1.80742E+11,3.79067E+10
1.55606E+12,1.82492E+11,4.29686E+10
1.55615E+12,1.77012E+11,4.58617E+10
1.55624E+12,1.73439E+11,4.33511E+10
1.55632E+12,1.71229E+11,4.34844E+10
1.55641E+12,1.71337E+11,3.41105E+10
1.5565E+12,1.70957E+11,3.50694E+10
1.55658E+12,1.67664E+11,3.70388E+10
1.55667E+12,1.73204E+11,3.96756E+10
1.55676E+12,1.74038E+11,3.58989E+10
1.55684E+12,1.76167E+11,3.74549E+10
1.55693E+12,1.83642E+11,4.58524E+10
1.55701E+12,1.83517E+11,4.36374E+10
1.5571E+12,1.81985E+11,3.74991E+10
1.55719E+12,1.82206E+11,4.02772E+10
1.55727E+12,1.83055E+11,4.39084E+10
1.55736E+12,1.85654E+11,3.61177E+10
1.55745E+12,1.91864E+11,4.47159E+10
1.55753E+12,1.93091E+11,4.58466E+10
1.55762E+12,2.19228E+11,7.05102E+10
1.55771E+12,2.09025E+11,6.85209E+10
1.55779E+12,2.28322E+11,6.64471E+10
1.55788E+12,2.40436E+11,7.84013E+10
1.55796E+12,2.55407E+11,7.57619E+10
1.55805E+12,2.4822E+11,8.68117E+10
1.55814E+12,2.32728E+11,8.13334E+10
1.55822E+12,2.28968E+11,5.59486E+10
1.55831E+12,2.53974E+11,6.64859E+10
1.5584E+12,2.47146E+11,6.22218E+10
1.55848E+12,2.48869E+11,5.70562E+10
1.55857E+12,2.4022E+11,5.55903E+10
1.55866E+12,2.45701E+11,5.88981E+10
1.55874E+12,2.50124E+11,5.92039E+10
1.55883E+12,2.52328E+11,5.20817E+10
1.55892E+12,2.69004E+11,6.12236E+10
1.559E+12,2.75888E+11,7.19329E+10
1.55909E+12,2.71108E+11,6.08075E+10
1.55917E+12,2.7476E+11,6.19554E+10
1.55926E+12,2.62698E+11,7.55878E+10
1.55935E+12,2.74027E+11,6.61183E+10
1.55943E+12,2.71799E+11,6.01118E+10
1.55952E+12,2.77952E+11,5.58317E+10
1.55961E+12,2.6026E+11,6.02936E+10
1.55969E+12,2.46005E+11,6.40638E+10
1.55978E+12,2.49991E+11,5.6236E+10
1.55987E+12,2.52238E+11,5.6005E+10
1.55995E+12,2.58097E+11,5.41573E+10
1.56004E+12,2.5408E+11,4.62547E+10
1.56012E+12,2.44288E+11,4.87332E+10
1.56021E+12,2.57056E+11,5.43754E+10
1.5603E+12,2.5361E+11,4.81652E+10
1.56038E+12,2.62821E+11,5.57485E+10
1.56047E+12,2.64247E+11,5.4361E+10
1.56056E+12,2.73226E+11,5.61023E+10
1.56064E+12,2.77826E+11,5.4215E+10
1.56073E+12,2.82466E+11,6.27751E+10
1.56082E+12,2.90773E+11,6.24108E+10
1.5609E+12,2.83858E+11,5.83406E+10
1.56099E+12,2.90466E+11,5.67008E+10
1.56108E+12,2.94605E+11,5.69758E+10
1.56116E+12,3.10575E+11,6.72894E+10
1.56125E+12,3.26632E+11,8.86957E+10
1.56133E+12,3.28085E+11,6.75094E+10
1.56142E+12,3.32046E+11,6.34996E+10
1.56151E+12,3.47922E+11,7.34905E+10
1.56159E+12,3.69525E+11,1.13414E+11
1.56168E+12,3.2376E+11,1.07596E+11
1.56177E+12,3.49698E+11,8.71748E+10
1.56185E+12,3.45186E+11,8.36618E+10
1.56194E+12,3.13261E+11,7.45461E+10
1.56203E+12,3.12581E+11,7.80413E+10
1.56211E+12,3.14134E+11,8.09781E+10
1.5622E+12,3.39359E+11,7.75862E+10
1.56228E+12,3.20826E+11,7.42585E+10
1.56237E+12,3.16514E+11,6.37824E+10
1.56246E+12,3.22489E+11,6.08398E+10
1.56254E+12,3.2899E+11,5.84448E+10
1.56263E+12,3.45546E+11,6.74797E+10
1.56272E+12,3.48528E+11,7.72196E+10
1.5628E+12,3.34118E+11,9.13381E+10
1.56289E+12,3.11246E+11,8.54139E+10
1.56298E+12,3.22909E+11,7.11439E+10
1.56306E+12,3.12627E+11,6.69501E+10
1.56315E+12,2.79132E+11,7.23501E+10
1.56324E+12,2.92816E+11,8.43682E+10
1.56332E+12,2.56143E+11,7.92918E+10
1.56341E+12,2.64219E+11,8.0968E+10
1.56349E+12,2.88396E+11,7.9681E+10
1.56358E+12,2.85738E+11,6.86812E+10
1.56367E+12,2.94076E+11,6.61381E+10
1.56375E+12,2.90161E+11,6.07378E+10
1.56384E+12,2.8287E+11,6.15182E+10
1.56393E+12,2.72719E+11,6.25069E+10
1.56401E+12,2.71901E+11,1.05294E+11
1.5641E+12,2.69553E+11,5.70804E+10
1.56419E+12,2.74343E+11,5.55224E+10
1.56427E+12,2.62972E+11,6.01661E+10
1.56436E+12,2.65247E+11,5.25526E+10
1.56444E+12,2.64714E+11,5.26481E+10
1.56453E+12,2.66147E+11,5.64171E+10
1.56462E+12,2.78429E+11,6.40362E+10
1.5647E+12,2.82718E+11,5.94315E+10
1.56479E+12,2.85084E+11,6.09404E+10
1.56488E+12,2.91644E+11,5.75248E+10
1.56496E+12,2.9857E+11,6.09174E+10
1.56505E+12,3.10066E+11,7.0065E+10
1.56514E+12,3.02904E+11,7.01996E+10
1.56522E+12,3.11051E+11,6.74367E+10
1.56531E+12,3.1187E+11,6.4745E+10
1.5654E+12,3.0462E+11,6.31193E+10
1.56548E+12,2.94815E+11,6.20428E+10
1.56557E+12,3.02283E+11,5.95121E+10
1.56565E+12,2.97261E+11,5.52311E+10
1.56574E+12,2.87854E+11,6.02575E+10
1.56583E+12,2.63234E+11,6.64733E+10
1.56591E+12,2.69959E+11,7.24317E+10
1.566E+12,2.67997E+11,6.56127E+10
1.56609E+12,2.6754E+11,5.47276E+10
1.56617E+12,2.72262E+11,5.45715E+10
1.56626E+12,2.83853E+11,5.98236E+10
1.56635E+12,2.79701E+11,5.51782E+10
1.56643E+12,2.6555E+11,6.23416E+10
1.56652E+12,2.66932E+11,5.79442E+10
1.5666E+12,2.73011E+11,5.48162E+10
1.56669E+12,2.66844E+11,5.50846E+10
1.56678E+12,2.65917E+11,5.18615E+10
1.56686E+12,2.70712E+11,6.95104E+10
1.56695E+12,2.66782E+11,5.72507E+10
1.56704E+12,2.52118E+11,2.18378E+11
1.56712E+12,2.46135E+11,6.06166E+10
1.56721E+12,2.49386E+11,5.12082E+10
1.5673E+12,2.49684E+11,5.0141E+10
1.56738E+12,2.52223E+11,4.81757E+10
1.56747E+12,2.65242E+11,5.72181E+10
1.56756E+12,2.70375E+11,6.11507E+10
1.56764E+12,2.68308E+11,6.35877E+10
1.56773E+12,2.68142E+11,5.0356E+10
1.56781E+12,2.62441E+11,4.77381E+10
1.5679E+12,2.68515E+11,4.17794E+10
1.56799E+12,2.67544E+11,4.2224E+10
1.56807E+12,2.65923E+11,4.68649E+10
1.56816E+12,2.62602E+11,4.02778E+10
1.56825E+12,2.61425E+11,4.28782E+10
1.56833E+12,2.66247E+11,4.581E+10
1.56842E+12,2.65438E+11,4.14501E+10
1.56851E+12,2.67131E+11,4.06465E+10
1.56859E+12,2.66495E+11,3.44922E+10
1.56868E+12,2.66843E+11,4.12338E+10
1.56876E+12,2.69208E+11,4.54865E+10
1.56885E+12,2.71625E+11,4.82443E+10
1.56894E+12,2.73911E+11,5.65134E+10
1.56902E+12,2.70748E+11,4.24307E+10
1.56911E+12,2.66602E+11,3.82045E+10
1.5692E+12,2.65799E+11,3.83514E+10
1.56928E+12,2.55547E+11,4.19188E+10
1.56937E+12,2.24434E+11,6.31006E+10
1.56946E+12,2.22043E+11,1.5013E+11
1.56954E+12,2.13656E+11,4.81767E+10
1.56963E+12,2.17377E+11,4.39199E+10
1.56972E+12,2.18171E+11,3.82917E+10
1.5698E+12,2.13666E+11,4.59405E+10
1.56989E+12,2.20991E+11,5.96264E+10
1.56997E+12,2.20587E+11,5.60187E+10
1.57006E+12,2.22727E+11,4.73674E+10
1.57015E+12,2.19507E+11,5.6471E+10
1.57023E+12,2.17794E+11,5.00091E+10
1.57032E+12,2.18189E+11,4.31568E+10
1.57041E+12,2.11953E+11,6.45636E+10
1.57049E+12,2.21555E+11,5.8588E+10
1.57058E+12,2.21634E+11,5.22785E+10
1.57067E+12,2.31826E+11,6.31206E+10
1.57075E+12,2.30181E+11,5.61901E+10
1.57084E+12,2.22398E+11,5.73063E+10
1.57092E+12,2.23724E+11,4.73069E+10
1.57101E+12,2.23941E+11,4.59637E+10
1.5711E+12,2.27165E+11,4.91444E+10
1.57118E+12,2.22134E+11,5.06656E+10
1.57127E+12,2.18019E+11,5.23511E+10
1.57136E+12,2.21271E+11,4.83977E+10
1.57144E+12,2.17462E+11,5.10633E+10
1.57153E+12,2.17053E+11,4.48194E+10
1.57162E+12,2.23357E+11,4.93517E+10
1.5717E+12,2.239E+11,4.837E+10
1.57179E+12,2.19273E+11,5.0358E+10
1.57188E+12,2.04919E+11,4.87751E+10
1.57196E+12,2.04873E+11,3.87711E+10
1.57205E+12,2.34795E+11,6.68811E+10
1.57213E+12,2.44724E+11,9.38187E+10
1.57222E+12,2.52336E+11,7.36525E+10
1.57231E+12,2.46707E+11,6.89792E+10
1.57239E+12,2.5254E+11,6.65669E+10
1.57248E+12,2.46161E+11,6.22096E+10
1.57257E+12,2.4571E+11,5.93853E+10
1.57265E+12,2.47598E+11,5.61879E+10
1.57274E+12,2.49519E+11,5.86879E+10
1.57283E+12,2.4734E+11,5.66678E+10
1.57291E+12,2.52524E+11,6.32297E+10
1.573E+12,2.52007E+11,6.28091E+10
1.57308E+12,2.54001E+11,5.8849E+10
1.57317E+12,2.49909E+11,5.74576E+10
1.57326E+12,2.39234E+11,5.92341E+10
1.57334E+12,2.41039E+11,4.5016E+10
1.57343E+12,2.46945E+11,5.35997E+10
1.57352E+12,2.39614E+11,4.99385E+10
1.5736E+12,2.41575E+11,5.13963E+10
1.57369E+12,2.41104E+11,4.58747E+10
1.57378E+12,2.37895E+11,4.89944E+10
1.57386E+12,2.32798E+11,5.4188E+10
1.57395E+12,2.33677E+11,4.22432E+10
1.57404E+12,2.34215E+11,4.96404E+10
1.57412E+12,2.253E+11,5.2345E+10
1.57421E+12,2.22675E+11,4.99931E+10
1.57429E+12,2.21328E+11,4.6263E+10
1.57438E+12,2.08758E+11,5.37767E+10
1.57447E+12,1.98468E+11,8.28778E+10
1.57455E+12,2.00524E+11,4.89431E+10
1.57464E+12,1.88756E+11,4.74932E+10
1.57473E+12,1.93978E+11,6.44666E+10
1.57481E+12,1.95512E+11,4.77031E+10
1.5749E+12,2.03552E+11,5.5039E+10
1.57499E+12,2.01881E+11,4.34333E+10
1.57507E+12,2.09304E+11,4.51744E+10
1.57516E+12,2.04633E+11,3.84972E+10
1.57524E+12,2.01692E+11,4.32528E+10
1.57533E+12,1.98911E+11,3.82383E+10
1.57542E+12,1.98121E+11,3.5192E+10
1.5755E+12,1.95396E+11,4.74583E+10
1.57559E+12,1.99881E+11,4.33137E+10
1.57568E+12,2.03625E+11,3.97108E+10
1.57576E+12,2.02584E+11,3.4734E+10
1.57585E+12,2.03707E+11,3.48083E+10
1.57594E+12,1.99651E+11,3.97284E+10
1.57602E+12,1.96392E+11,3.86473E+10
1.57611E+12,1.95406E+11,3.66068E+10
1.5762E+12,1.9562E+11,4.00373E+10
1.57628E+12,1.96919E+11,3.78843E+10
1.57637E+12,1.92488E+11,3.89272E+10
1.57645E+12,1.93523E+11,3.78888E+10
1.57654E+12,1.864E+11,4.66551E+10
1.57663E+12,1.76932E+11,5.25109E+10
1.57671E+12,1.92845E+11,9.07641E+10
1.5768E+12,1.89132E+11,5.44041E+10
1.57689E+12,1.90688E+11,4.30704E+10
1.57697E+12,1.89126E+11,3.60307E+10
1.57706E+12,1.97713E+11,4.52841E+10
1.57715E+12,1.92902E+11,5.34243E+10
1.57723E+12,1.91416E+11,4.737E+10
1.57732E+12,1.89688E+11,4.39413E+10
1.5774E+12,1.90051E+11,4.53937E+10
1.57749E+12,1.91374E+11,4.7718E+10
1.57758E+12,1.93414E+11,4.2828E+10
1.57766E+12,1.96286E+11,4.51607E+10
1.57775E+12,1.92319E+11,4.46933E+10
1.57784E+12,1.90991E+11,4.15387E+10
1.57792E+12,1.9141E+11,3.64792E+10
1.57801E+12,1.85335E+11,3.9558E+10
1.5781E+12,1.94569E+11,5.63493E+10
1.57818E+12,1.95918E+11,4.10192E+10
1.57827E+12,1.96078E+11,4.42344E+10
1.57836E+12,2.07534E+11,5.50282E+10
1.57844E+12,2.14811E+11,6.42771E+10
1.57853E+12,2.11219E+11,6.83142E+10
1.57861E+12,2.067E+11,5.29956E+10
1.5787E+12,2.16991E+11,6.64472E+10
1.57879E+12,2.13097E+11,6.09241E+10
1.57887E+12,2.17764E+11,5.30562E+10
1.57896E+12,2.16047E+11,5.22325E+10
1.57905E+12,2.4232E+11,1.17804E+11
1.57913E+12,2.41308E+11,1.04043E+11
1.57922E+12,2.38571E+11,8.10309E+10
1.57931E+12,2.4487E+11,9.43363E+10
1.57939E+12,2.43889E+11,8.59463E+10
1.57948E+12,2.37969E+11,8.65108E+10
1.57956E+12,2.37714E+11,6.45646E+10
1.57965E+12,2.40607E+11,5.81588E+10
1.57974E+12,2.33864E+11,5.45861E+10
1.57982E+12,2.30733E+11,6.28476E+10
1.57991E+12,2.31441E+11,6.50037E+10
1.58E+12,2.28848E+11,5.28329E+10
1.58008E+12,2.36446E+11,6.15742E+10
1.58017E+12,2.43905E+11,8.04675E+10
1.58026E+12,2.55099E+11,9.35675E+10
1.58034E+12,2.53711E+11,9.16055E+10
1.58043E+12,2.61452E+11,1.02034E+11
1.58052E+12,2.55689E+11,9.63983E+10
1.5806E+12,2.57985E+11,9.21363E+10
1.58069E+12,2.58796E+11,1.04525E+11
1.58077E+12,2.58952E+11,1.04655E+11
1.58086E+12,2.57522E+11,1.00115E+11
1.58095E+12,2.70245E+11,1.21269E+11
1.58103E+12,2.75585E+11,1.30428E+11
1.58112E+12,2.78698E+11,1.30374E+11
1.58121E+12,2.8141E+11,1.34126E+11
1.58129E+12,2.88503E+11,1.40494E+11
1.58138E+12,2.83662E+11,1.49636E+11
1.58147E+12,2.94566E+11,8.9089E+10
1.58155E+12,3.02543E+11,1.0812E+11
1.58164E+12,3.01295E+11,1.27299E+11
1.58172E+12,3.07914E+11,1.15283E+11
1.58181E+12,2.90896E+11,1.20392E+11
1.5819E+12,2.89086E+11,1.053E+11
1.58198E+12,2.8436E+11,1.15969E+11
1.58207E+12,2.96679E+11,1.21673E+11
1.58216E+12,2.79434E+11,1.10022E+11
1.58224E+12,2.7809E+11,1.19379E+11
1.58233E+12,2.81212E+11,8.48658E+10
1.58242E+12,2.79496E+11,7.28972E+10
1.5825E+12,2.89863E+11,8.39166E+10
1.58259E+12,2.79592E+11,9.21072E+10
1.58268E+12,2.67894E+11,8.83712E+10
1.58276E+12,2.49226E+11,1.07097E+11
1.58285E+12,2.50477E+11,9.71255E+10
1.58293E+12,2.48753E+11,9.045E+10
1.58302E+12,2.43791E+11,7.22174E+10
1.58311E+12,2.44121E+11,7.42197E+10
1.58319E+12,2.5537E+11,1.23357E+11
1.58328E+12,2.51106E+11,1.40877E+11
1.58337E+12,2.50809E+11,8.43884E+10
1.58345E+12,2.58428E+11,7.79019E+10
1.58354E+12,2.63011E+11,8.16442E+10
1.58363E+12,2.55626E+11,7.57347E+10
1.58371E+12,2.27116E+11,8.42156E+10
1.5838E+12,2.24834E+11,1.00608E+11
1.58388E+12,2.24983E+11,7.96151E+10
1.58397E+12,2.23739E+11,7.51167E+10
1.58406E+12,1.35135E+11,1.04528E+11
1.58414E+12,1.58001E+11,1.47338E+11
1.58423E+12,1.47901E+11,7.94881E+10
1.58432E+12,1.5313E+11,8.73343E+10
1.5844E+12,1.43398E+11,1.0638E+11
1.58449E+12,1.51287E+11,7.46427E+10
1.58458E+12,1.51305E+11,7.10904E+10
1.58466E+12,1.73695E+11,9.44693E+10
1.58475E+12,1.73193E+11,1.15722E+11
1.58484E+12,1.72786E+11,8.73671E+10
1.58492E+12,1.63092E+11,7.1061E+10
1.58501E+12,1.79407E+11,8.37433E+10
1.58509E+12,1.8606E+11,8.37251E+10
1.58518E+12,1.84148E+11,7.58715E+10
1.58527E+12,1.8681E+11,6.40624E+10
1.58535E+12,1.76786E+11,6.2213E+10
1.58544E+12,1.75028E+11,6.60808E+10
1.58553E+12,1.66139E+11,5.2626E+10
1.58561E+12,1.78236E+11,6.73657E+10
1.5857E+12,1.79303E+11,6.10158E+10
1.58579E+12,1.84188E+11,6.5974E+10
1.58587E+12,1.89201E+11,8.09415E+10
1.58596E+12,1.89625E+11,7.20534E+10
1.58604E+12,1.93013E+11,6.36681E+10
1.58613E+12,1.91028E+11,5.92444E+10
1.58622E+12,2.09935E+11,9.67317E+10
1.5863E+12,2.03577E+11,8.38283E+10
1.58639E+12,2.10949E+11,8.07776E+10
1.58648E+12,2.09204E+11,7.03081E+10
1.58656E+12,1.96024E+11,8.10697E+10
1.58665E+12,1.96781E+11,6.18082E+10
1.58674E+12,1.92547E+11,7.21677E+10
1.58682E+12,1.95814E+11,7.51198E+10
1.58691E+12,1.97793E+11,6.54615E+10
1.587E+12,1.88045E+11,6.39296E+10
1.58708E+12,2.03548E+11,9.0432E+10
1.58717E+12,2.02685E+11,6.50528E+10
1.58725E+12,2.09638E+11,7.11527E+10
1.58734E+12,2.05882E+11,6.78093E+10
1.58743E+12,1.98048E+11,8.13016E+10
1.58751E+12,1.97676E+11,6.26353E+10
1.5876E+12,2.07035E+11,6.78737E+10
1.58769E+12,2.15476E+11,8.28977E+10
1.58777E+12,2.16828E+11,6.80717E+10
1.58786E+12,2.19067E+11,6.76089E+10
1.58795E+12,2.23179E+11,7.11326E+10
1.5882E+12,2.64213E+11,1.3147E+11
1.58829E+12,2.43809E+11,1.23857E+11
1.58838E+12,2.49799E+11,8.5335E+10
1.58846E+12,2.53986E+11,7.45761E+10
1.58855E+12,2.50865E+11,8.59242E+10
1.58864E+12,2.49744E+11,8.84298E+10
1.58872E+12,2.52095E+11,8.08565E+10
1.58881E+12,2.5468E+11,8.89382E+10
1.5889E+12,2.73524E+11,1.05043E+11
1.58898E+12,2.71983E+11,9.20207E+10
1.58907E+12,2.42587E+11,9.35004E+10
1.58916E+12,2.43079E+11,1.18776E+11
1.58924E+12,2.39129E+11,1.01522E+11
1.58933E+12,2.44113E+11,7.48764E+10
1.58941E+12,2.56049E+11,7.8404E+10
1.5895E+12,2.64897E+11,8.6306E+10
1.58959E+12,2.57102E+11,7.78344E+10
1.58967E+12,2.60415E+11,6.63547E+10
1.58976E+12,2.64474E+11,7.07546E+10
1.58985E+12,2.65282E+11,7.53804E+10
1.58993E+12,2.68853E+11,7.08161E+10
1.59002E+12,2.63421E+11,6.79358E+10
1.59011E+12,2.51606E+11,7.11229E+10
1.59019E+12,2.56096E+11,6.14235E+10
1.59028E+12,2.56104E+11,5.28408E+10
1.59036E+12,2.46165E+11,5.82067E+10
1.59045E+12,2.49465E+11,5.54969E+10
1.59054E+12,2.50098E+11,5.23296E+10
1.59062E+12,2.57163E+11,5.44891E+10
1.59071E+12,2.66654E+11,5.89344E+10
1.5908E+12,2.6312E+11,5.39484E+10
1.59088E+12,2.73887E+11,6.27838E+10
1.59097E+12,2.67547E+11,5.72221E+10
1.59106E+12,2.86307E+11,6.50932E+10
1.59114E+12,2.7083E+11,7.46148E+10
1.59123E+12,2.75267E+11,5.41391E+10
1.59132E+12,2.77987E+11,5.44909E+10
1.5914E+12,2.74083E+11,5.19274E+10
1.59149E+12,2.76091E+11,4.13815E+10
1.59157E+12,2.77865E+11,5.14731E+10
1.59166E+12,2.76846E+11,4.79039E+10
1.59175E+12,2.78858E+11,4.3837E+10
1.59183E+12,2.82018E+11,5.01472E+10
1.59192E+12,2.64702E+11,6.08768E+10
1.59201E+12,2.69685E+11,4.61306E+10
1.59209E+12,2.7054E+11,3.84773E+10
1.59218E+12,2.66291E+11,3.79222E+10
1.59227E+12,2.66682E+11,5.40204E+10
1.59235E+12,2.70712E+11,4.71934E+10
1.59244E+12,2.69428E+11,4.23193E+10
1.59252E+12,2.68385E+11,3.91744E+10
1.59261E+12,2.66586E+11,4.27445E+10
1.5927E+12,2.68055E+11,3.78293E+10
1.59278E+12,2.66806E+11,3.54296E+10
1.59287E+12,2.77401E+11,5.84038E+10
1.59296E+12,2.76884E+11,3.56538E+10
1.59304E+12,2.67456E+11,4.3759E+10
1.59313E+12,2.68239E+11,4.01933E+10
1.59322E+12,2.64283E+11,4.05016E+10
1.5933E+12,2.57374E+11,3.86077E+10
1.59339E+12,2.62295E+11,3.56329E+10
1.59348E+12,2.64611E+11,3.75016E+10
1.59356E+12,2.63068E+11,3.49654E+10
1.59365E+12,2.6642E+11,3.60262E+10
1.59373E+12,2.63138E+11,3.77544E+10
1.59382E+12,2.62929E+11,3.29811E+10
1.59391E+12,2.65814E+11,3.24008E+10
1.59399E+12,2.64245E+11,3.2913E+10
1.59408E+12,2.74931E+11,4.69753E+10
1.59417E+12,2.7338E+11,3.83609E+10
1.59425E+12,2.81365E+11,4.61919E+10
1.59434E+12,2.75466E+11,4.01771E+10
1.59443E+12,2.76906E+11,3.66657E+10
1.59451E+12,2.77055E+11,3.23301E+10
1.5946E+12,2.78974E+11,3.42613E+10
1.59468E+12,2.77286E+11,4.10254E+10
1.59477E+12,2.7844E+11,3.76036E+10
1.59486E+12,2.78099E+11,3.37278E+10
1.59494E+12,2.74864E+11,3.98838E+10
1.59503E+12,2.75759E+11,3.20437E+10
1.59512E+12,2.77045E+11,3.08083E+10
1.5952E+12,2.78706E+11,3.27531E+10
1.59529E+12,2.75944E+11,3.55584E+10
1.59538E+12,2.8306E+11,3.96283E+10
1.59546E+12,2.89226E+11,3.92992E+10
1.59555E+12,2.92042E+11,5.1114E+10
1.59564E+12,2.91362E+11,5.72491E+10
1.59572E+12,3.00605E+11,6.20421E+10
1.59581E+12,3.08829E+11,6.78108E+10
1.59589E+12,3.26639E+11,9.38052E+10
1.59598E+12,3.27549E+11,8.24462E+10
1.59607E+12,3.31788E+11,7.37839E+10
1.59615E+12,3.34325E+11,7.31325E+10
1.59624E+12,3.41764E+11,7.38277E+10
1.59633E+12,3.61257E+11,8.62586E+10
1.59641E+12,3.40265E+11,9.43533E+10
1.5965E+12,3.48578E+11,7.6307E+10
1.59659E+12,3.49249E+11,7.41753E+10
1.59667E+12,3.61748E+11,7.49911E+10
1.59676E+12,3.63435E+11,7.5185E+10
1.59684E+12,3.57045E+11,8.15659E+10
1.59693E+12,3.65911E+11,7.04141E+10
1.59702E+12,3.66283E+11,7.15279E+10
1.5971E+12,3.72044E+11,8.52397E+10
1.59719E+12,3.57108E+11,8.76892E+10
1.59728E+12,3.64956E+11,8.41972E+10
1.59736E+12,3.75327E+11,9.24803E+10
1.59745E+12,3.77946E+11,8.40956E+10
1.59754E+12,3.82017E+11,5.96668E+10
1.59762E+12,3.83341E+11,5.50262E+10
1.59771E+12,3.9305E+11,6.47587E+10
1.5978E+12,3.83237E+11,8.86973E+10
1.59788E+12,3.74378E+11,8.63418E+10
1.59797E+12,3.81714E+11,8.04861E+10
1.59805E+12,3.6618E+11,9.10794E+10
1.59814E+12,3.78276E+11,8.03855E+10
1.59823E+12,3.76559E+11,7.38505E+10
1.59831E+12,3.83222E+11,7.68529E+10
1.5984E+12,3.68963E+11,8.62488E+10
1.59849E+12,3.73597E+11,8.19468E+10
1.59857E+12,3.66488E+11,1.31259E+11
1.59866E+12,3.76436E+11,7.74333E+10
1.59875E+12,3.79041E+11,7.66645E+10
1.59883E+12,3.89323E+11,1.01081E+11
1.59892E+12,3.90155E+11,8.49704E+10
1.599E+12,4.03489E+11,9.92497E+10
1.59909E+12,3.83801E+11,9.88265E+10
1.59918E+12,3.39804E+11,9.82098E+10
1.59926E+12,3.48642E+11,9.79402E+10
1.59935E+12,3.27908E+11,1.09083E+11
1.59944E+12,3.36921E+11,9.89655E+10
1.59952E+12,3.37579E+11,9.20414E+10
1.59961E+12,3.29579E+11,8.97649E+10
1.5997E+12,3.39196E+11,7.93953E+10
1.59978E+12,3.43484E+11,2.09727E+11
1.59987E+12,3.4534E+11,5.701E+10
1.59996E+12,3.50786E+11,5.56444E+10
1.60004E+12,3.43795E+11,5.8527E+10
1.60013E+12,3.53123E+11,6.34365E+10
1.60021E+12,3.46375E+11,6.23355E+10
1.6003E+12,3.53518E+11,6.26748E+10
1.60039E+12,3.57475E+11,6.66207E+10
1.60047E+12,3.56204E+11,6.56986E+10
1.60056E+12,3.60205E+11,5.14805E+10
1.60065E+12,3.54055E+11,6.24688E+10
1.60073E+12,3.33792E+11,6.60284E+10
1.60082E+12,3.37505E+11,5.18181E+10
1.60091E+12,3.2513E+11,5.06326E+10
1.60099E+12,3.43611E+11,5.42159E+10
1.60108E+12,3.45454E+11,5.05309E+10
1.60116E+12,3.47844E+11,4.47608E+10
1.60125E+12,3.52532E+11,4.67354E+10
1.60134E+12,3.46606E+11,5.04159E+10
1.60142E+12,3.51785E+11,4.78671E+10
