변환,USD,주식
2023-06-01,1321,9041700000000
2023-06-02,1313,9157700000000
2023-06-05,1307,8429200000000
2023-06-07,1299,9930000000000
2023-06-08,1307.6,11259400000000
2023-06-09,1297.4,10792400000000
2023-06-12,1290,9250200000000
2023-06-13,1283,10876200000000
2023-06-14,1270,12886400000000
2023-06-15,1274.2,11295600000000
2023-06-16,1271.5,12276100000000
2023-06-19,1278,10956200000000
2023-06-20,1283,10723200000000
2023-06-21,1287.5,10217800000000
2023-06-22,1288.4,8765800000000
2023-06-23,1300.5,8327700000000
2023-06-26,1308,8310000000000
2023-06-27,1307,8361300000000
2023-06-28,1299.6,8663400000000
2023-06-29,1310.5,8655000000000
2023-06-30,1321.9,8036500000000
2023-07-03,1314.7,8866300000000
2023-07-04,1307.5,9018600000000
2023-07-05,1298,10051400000000
2023-07-06,1304.5,10177300000000
2023-07-07,1308,10166000000000
2023-07-10,1299,9533100000000
2023-07-11,1300,10455100000000
2023-07-12,1292,12549900000000
2023-07-13,1275,13102200000000
2023-07-14,1268,14012800000000
2023-07-17,1270,11485500000000
2023-07-18,1266.6,11757200000000
2023-07-19,1267,11025400000000
2023-07-20,1267.5,9286800000000
2023-07-21,1280,12019600000000
2023-07-24,1288,18806700000000
2023-07-25,1281,18849300000000
2023-07-26,1278,36007500000000
2023-07-27,1271.1,23797500000000
2023-07-28,1285,16504900000000
2023-07-31,1277,15452300000000
2023-08-01,1276.2,15671000000000
2023-08-02,1287.5,15740500000000
2023-08-03,1299,14642000000000
2023-08-04,1297.5,10819300000000
2023-08-07,1306.6,11771000000000
2023-08-08,1306.5,12287600000000
2023-08-09,1317.5,10169400000000
2023-08-10,1315.7,11172600000000
2023-08-11,1319,10305600000000
2023-08-14,1331,9829600000000
2023-08-16,1340,11803100000000
2023-08-17,1342.5,10570900000000
2023-08-18,1340,10494200000000
2023-08-21,1340,8395900000000
2023-08-22,1340,9056700000000
2023-08-23,1340.9,8352700000000
2023-08-24,1329,9942200000000
2023-08-25,1328.5,8191200000000
2023-08-28,1324,8106700000000
2023-08-29,1323,8154000000000
2023-08-30,1319,7644000000000
2023-08-31,1322,10869800000000
2023-09-01,1325,9890700000000
2023-09-04,1320.5,8576200000000
2023-09-05,1319.5,7362600000000
2023-09-06,1332.5,7548300000000
2023-09-07,1332.6,8037300000000
2023-09-08,1332.5,7516900000000
2023-09-11,1334.3,8213100000000
2023-09-12,1325.6,8786800000000
2023-09-13,1327,9094400000000
2023-09-14,1328,9417500000000
2023-09-15,1330.2,11716800000000
2023-09-18,1328.6,8630300000000
2023-09-19,1324,7649100000000
2023-09-20,1328.2,7406700000000
2023-09-21,1332.5,7672800000000
2023-09-22,1341,6929700000000
2023-09-25,1335.5,7300500000000
2023-09-26,1339.8,6861000000000
2023-09-27,1355,6256700000000
2023-10-04,1360,9876700000000
2023-10-05,1353,8958800000000
2023-10-06,1345.6,6360200000000
2023-10-10,1348.4,9314200000000
2023-10-11,1344,8573300000000
2023-10-12,1340,8785100000000
2023-10-13,1349,7063200000000
2023-10-16,1352.5,8286600000000
2023-10-17,1348.5,7552500000000
2023-10-18,1355,8750000000000
2023-10-19,1356,8699000000000
2023-10-20,1357,8808500000000
2023-10-23,1350.5,6938800000000
2023-10-24,1345,7828000000000
2023-10-25,1344,7698500000000
2023-10-26,1353.4,8970400000000
2023-10-27,1353.7,7845000000000
2023-10-30,1356.7,6824300000000
2023-10-31,1347.9,8041600000000
2023-11-01,1353,6663300000000
2023-11-02,1348.5,7575500000000
2023-11-03,1335,7865600000000
2023-11-06,1308,14940100000000
2023-11-07,1300,11383900000000
2023-11-08,1306,7545800000000
2023-11-09,1309,7129400000000
2023-11-10,1318.4,5615900000000
2023-11-13,1318,5802200000000
2023-11-14,1320,6276700000000
2023-11-15,1307,9219000000000
2023-11-16,1306,5797700000000
2023-11-17,1293,7963200000000
2023-11-20,1296,6498300000000
2023-11-21,1288,7630400000000
2023-11-22,1295.2,7656500000000
2023-11-23,1302.4,6426600000000
2023-11-24,1301,6379400000000
2023-11-27,1303.9,8227800000000
2023-11-28,1297.8,8590200000000
2023-11-29,1288,9273700000000
2023-11-30,1290.5,11516200000000
2023-12-01,1300,8624700000000
2023-12-04,1296.4,8546700000000
2023-12-05,1309.6,8116400000000
2023-12-06,1314,7509400000000
2023-12-07,1316,8027500000000
2023-12-08,1316,7689600000000
2023-12-11,1316,7972800000000
2023-12-12,1316,7498000000000
2023-12-13,1311.9,7329500000000
2023-12-14,1296,12780100000000
2023-12-15,1291,12661200000000
2023-12-18,1303,10024100000000
2023-12-19,1302.5,8063800000000
2023-12-20,1302,11024400000000
2023-12-21,1303,9315200000000
2023-12-22,1298.3,8687400000000
2023-12-26,1299,9409200000000
2023-12-27,1295.8,10262200000000
2023-12-28,1294,8956000000000
2024-01-02,1293,9517700000000
2024-01-03,1311,9992700000000
2024-01-04,1310.5,8844800000000
2024-01-05,1313,8271800000000
2024-01-08,1314,6652700000000
2024-01-09,1312,8767800000000
2024-01-10,1319.7,8457600000000
2024-01-11,1319,10757000000000
2024-01-12,1313,8180400000000
2024-01-15,1313.5,8048300000000
2024-01-16,1321,8507800000000
2024-01-17,1338,11016300000000
2024-01-18,1345,8128600000000
2024-01-19,1338,9006900000000
2024-01-22,1333.2,8250300000000
2024-01-23,1339.8,7872800000000
2024-01-24,1337.8,7175000000000
2024-01-25,1334,7509900000000
2024-01-26,1337.8,7001400000000
2024-01-29,1338.5,8847700000000
2024-01-30,1334.5,8629200000000
2024-01-31,1331,8700000000000
2024-02-01,1335,13290200000000
2024-02-02,1328.9,14080600000000
2024-02-05,1337,12099300000000
2024-02-06,1334.4,10132500000000
2024-02-07,1326,11268500000000
2024-02-08,1327.4,12224400000000
2024-02-13,1329.8,12925500000000
2024-02-14,1340,9926900000000
2024-02-15,1332,10252600000000
2024-02-16,1329,10001500000000
2024-02-19,1333.5,9607400000000
2024-02-20,1336.1,9661400000000
2024-02-21,1334,8928500000000
2024-02-22,1333,10091200000000
2024-02-23,1327.7,10107900000000
2024-02-26,1330,10773500000000
2024-02-27,1332,12382700000000
2024-02-28,1332,10020500000000
2024-02-29,1336.8,12587100000000
2024-03-04,1331.5,12289300000000
2024-03-05,1332.2,11930700000000
2024-03-06,1335.7,9865600000000
2024-03-07,1330.8,10287800000000
2024-03-08,1325,11153900000000
2024-03-11,1317,8685600000000
2024-03-12,1311,9448700000000
2024-03-13,1312.4,10763000000000
2024-03-14,1314.2,13527400000000
2024-03-15,1324.2,12917900000000
2024-03-18,1331,9353700000000
2024-03-19,1337,10558900000000
2024-03-20,1338.5,12592200000000
2024-03-21,1329.5,13807200000000
2024-03-22,1333,11386000000000
2024-03-25,1343.8,9780500000000
2024-03-26,1339.5,11931700000000
2024-03-27,1343.8,11299200000000
2024-03-28,1350.6,11667100000000
2024-03-29,1349.7,11035100000000
2024-04-01,1344,9948700000000
2024-04-02,1354.7,12918400000000
2024-04-03,1351,12740000000000
2024-04-04,1343.5,11635800000000
2024-04-05,1352,11163900000000
2024-04-08,1354,10358400000000
2024-04-09,1353,9478100000000
2024-04-11,1365,12485700000000
2024-04-12,1367.7,11720100000000
2024-04-15,1382,10312200000000
2024-04-16,1389.9,11979200000000
2024-04-17,1390,9514100000000
2024-04-18,1380,10272600000000
2024-04-19,1381,13856900000000
2024-04-22,1376,10858500000000
2024-04-23,1378.9,9430600000000
2024-04-24,1372,10063800000000
2024-04-25,1376.2,8727100000000
2024-04-26,1373.5,9934600000000
2024-04-29,1379,10230900000000
2024-04-30,1375,11101900000000
2024-05-02,1378.2,8902700000000
2024-05-03,1368,7717300000000
2024-05-07,1356.5,10940900000000
2024-05-08,1360.1,10088700000000
2024-05-09,1365,10910800000000
2024-05-10,1366.1,11072600000000
2024-05-13,1370.9,12900700000000
2024-05-14,1367.4,9293200000000
2024-05-16,1353.8,12950400000000
2024-05-17,1351.6,10289000000000
2024-05-20,1354,12109900000000
2024-05-21,1361,10022700000000
2024-05-22,1364.3,12157600000000
2024-05-23,1366.9,11281300000000
2024-05-24,1369,12016700000000
2024-05-27,1366,15660800000000
2024-05-28,1360.8,11587000000000
2024-05-29,1366,12782600000000
2024-05-30,1371.8,10919400000000
2024-05-31,1378,15452200000000
2024-06-03,1382,13808600000000
2024-06-04,1371.7,12355600000000
2024-06-05,1374,13431600000000
2024-06-07,1367.5,12211100000000
2024-06-10,1379.5,11163300000000
2024-06-11,1375.5,11555100000000
2024-06-12,1379.2,11517600000000
2024-06-13,1370,18857300000000
2024-06-14,1376.3,15725300000000
2024-06-17,1383,12209200000000
2024-06-18,1379.2,13047500000000
2024-06-19,1379.5,13859400000000
2024-06-20,1382.5,13280800000000
2024-06-21,1392,14120200000000
2024-06-24,1390,10759900000000
2024-06-25,1387.2,11436700000000
2024-06-26,1391.5,11022500000000
2024-06-27,1394.4,10090300000000
2024-06-28,1386.6,10804500000000
2024-07-01,1382,9819300000000
2024-07-02,1384.5,11507600000000
2024-07-03,1386,10088700000000
2024-07-04,1385.6,12847200000000
2024-07-05,1380.1,12940400000000
2024-07-08,1376.1,9790600000000
2024-07-09,1381.3,10821600000000
2024-07-10,1384,11273500000000
2024-07-11,1381.9,14420000000000
2024-07-12,1372,13784300000000
2024-07-15,1377,12025900000000
2024-07-16,1384,12430500000000
2024-07-17,1383,13624000000000
2024-07-18,1379,15086500000000
2024-07-19,1385.5,9369700000000
2024-07-22,1388,10291000000000
2024-07-23,1389,11345800000000
2024-07-24,1387,10866900000000
2024-07-25,1384.2,13436500000000
2024-07-26,1383.5,12757600000000
2024-07-29,1385.5,10781400000000
2024-07-30,1382,9873800000000
2024-07-31,1384.5,11839000000000
2024-08-01,1368,10622700000000
2024-08-02,1372,12867000000000
2024-08-05,1359,18395600000000
2024-08-06,1370,15232500000000
2024-08-07,1375.9,12916800000000
2024-08-08,1376,11231800000000
2024-08-09,1374.3,9462500000000
2024-08-12,1365.5,7421000000000
2024-08-13,1371.4,8809600000000
2024-08-14,1363,8641700000000
2024-08-16,1365,10820600000000
2024-08-19,1350.9,9066700000000
2024-08-20,1331.8,8699200000000
2024-08-21,1330,9189300000000
2024-08-22,1333.6,8832300000000
2024-08-23,1341.3,8105500000000
2024-08-26,1325,8973200000000
2024-08-27,1328,7951100000000
2024-08-28,1328.5,10403300000000
2024-08-29,1338,11296600000000
2024-08-30,1333,9711100000000
2024-09-02,1337.5,8550300000000
2024-09-03,1338,8799500000000
2024-09-04,1343.2,11170100000000
2024-09-05,1335.5,10007300000000
2024-09-06,1334.2,8517500000000
2024-09-09,1337,7295900000000
2024-09-10,1342.1,8252500000000
2024-09-11,1344,9403600000000
2024-09-12,1340.5,11037100000000
2024-09-13,1336.9,8254200000000
2024-09-19,1329,12603300000000
2024-09-20,1327.6,13782300000000
2024-09-23,1333,9317100000000
2024-09-24,1333.6,10105300000000
2024-09-25,1325,11404200000000
2024-09-26,1336,11374900000000
2024-09-27,1317.7,11602900000000
2024-09-30,1310.9,10470100000000
2024-10-02,1323.8,9380200000000
2024-10-04,1332.5,9630900000000
2024-10-07,1346.3,10224000000000
2024-10-08,1346.8,8986900000000
2024-10-10,1349,13481100000000
2024-10-11,1351,9264000000000
2024-10-14,1352,8310100000000
2024-10-15,1357,9725100000000
2024-10-16,1364.5,9813500000000
2024-10-17,1364.5,9741700000000
2024-10-18,1371.5,8097800000000
2024-10-21,1369.6,7610000000000
2024-10-22,1379.1,8753800000000
2024-10-23,1380.3,9249500000000
2024-10-24,1382,9472600000000
2024-10-25,1379.8,10141300000000
2024-10-28,1390.5,8965400000000
2024-10-29,1383,9091100000000
2024-10-30,1385,8763500000000
2024-10-31,1381,10685700000000
2024-11-01,1375.5,7814300000000
